D-0,D-1,C
-0.833102734526,-1.39025121683,Good
0.324701598008,-0.517458995708,Bad
-2.27820116673,0.387576989561,Good
-0.340260350303,0.236282885458,Good
0.0942445946957,0.0303829539908,Bad
-0.948255347133,0.67233020041,Good
0.0103641976963,-0.485327026792,Bad
0.507577562316,-0.338409495406,Bad
1.19185509366,0.59832063092,Bad
-0.466686823412,-0.316713265226,Good
-0.568966287328,-0.297609871452,Good
1.63959500203,0.374098385187,Bad
-2.40940667104,0.42972526863,Good
0.8092995817,-1.40543176875,Bad
0.381240930256,-0.699517667694,Bad
-0.0580945535228,-0.529744699248,Bad
-0.126470920918,0.701114808319,Good
-0.0242902192545,0.0437358093361,Good
-0.103721892119,-0.874313077375,Bad
0.176713464618,0.510096625899,Good
-0.333263014554,-0.20649396224,Good
0.117838141676,-0.0932809590315,Bad
0.47299518564,-0.461087816633,Bad
-1.68349969816,1.05803436553,Good
-0.313393823941,1.32143137039,Good
0.778791104885,-0.817830819784,Bad
-0.301050209638,-0.390278620659,Good
-0.475833850314,-1.78559119241,Bad
-0.143069054602,0.215474662208,Good
1.33901439114,-0.654463694776,Bad
0.405382026174,-1.23486461153,Bad
-0.278507596774,-1.40889218214,Bad
1.45339482592,-0.297956015835,Bad
-0.406952974633,0.717262630581,Good
-0.767452746394,0.323875815218,Good
1.13583030875,-0.907766103284,Bad
-0.534583380576,0.211027579511,Good
0.805699675122,0.655389723123,Bad
0.213051812439,-0.519636382319,Bad
0.715408300554,-0.214248648648,Bad
1.02715698347,-0.0845939607157,Bad
-0.170533406716,0.257627615945,Good
0.601379080483,0.528436783677,Bad
-1.2782755151,-0.492519661604,Good
-0.167101474904,0.635443588771,Good
-1.88098065698,0.975598630351,Good
-1.1821660654,-0.803093210951,Good
-0.554311255262,1.45021449959,Good
0.515215669015,1.42431979712,Good
0.365291761352,0.930635866091,Good
-0.221053454428,0.107352908895,Good
0.95617792725,-1.34687703139,Bad
-1.21982272807,0.3782896972,Good
1.0381119774,1.73550995425,Bad
-1.29666497004,0.3175185476,Good
0.709260741282,-1.03594969127,Bad
0.470239694201,-0.767197568988,Bad
0.430509901458,0.292249971803,Bad
0.211732335388,-0.0505887355629,Bad
0.373439026571,-1.23108143027,Bad
-1.33582912187,0.366675993237,Good
0.55082869297,-0.193484135771,Bad
-0.245067356989,-1.88026065308,Bad
0.363321590758,-0.806681791469,Bad
-0.644058491192,-1.46472926539,Good
0.206293831652,-0.283635400093,Bad
-0.0615310306424,0.384914283743,Good
-0.701444217355,1.34285618678,Good
-0.400798277101,0.0207981381931,Good
-0.756042651422,0.40728078348,Good
-0.230277182657,0.316890299997,Good
0.598917860069,0.616821403239,Bad
-1.15387555727,0.872100455729,Good
0.750325475215,0.621987554952,Bad
-0.085272478396,1.05875013199,Good
0.600543982848,2.17627732348,Good
-1.2709356126,1.36557986992,Good
0.690009686287,-0.810450783225,Bad
0.558003193964,-0.340494599392,Bad
-1.33581722472,1.09877364817,Good
0.913572916795,0.159771322548,Bad
1.05914589296,0.856937135758,Bad
-0.0579196125094,-0.896424289748,Bad
-0.0339141915493,-1.62304232216,Bad
0.442474169116,-0.972797748378,Bad
1.67732655163,0.466714259917,Bad
1.45142300931,-1.24138583231,Bad
-0.757674317628,0.181619548136,Good
0.612602224161,0.206127150455,Bad
-0.399409800961,-0.658070167677,Good
-0.198755624706,0.215950252713,Good
0.580741190962,0.253527949862,Bad
-1.23978889765,0.775912240804,Good
1.9914712314,-0.343099834872,Bad
0.151259875887,0.288972838953,Bad
0.365190424103,1.53176972232,Good
0.81118806678,-0.428639470539,Bad
0.195316763821,0.207190532869,Bad
0.99027219443,0.270380853631,Bad
0.382049586718,0.778525577781,Bad
-0.136311746683,1.03468030484,Good
-1.29885207747,0.433189470298,Good
0.149780665531,1.1089741224,Good
0.491762543357,-1.08042719842,Bad
1.5931805462,0.917455354186,Bad
0.372318135625,-1.6309097147,Bad
0.656456797196,-1.4893983814,Bad
-2.03988020229,0.220158186643,Good
0.233073445156,-0.474062104341,Bad
0.569053187026,0.178559566586,Bad
-0.379987297471,-1.30478371131,Bad
-0.0591242021616,0.314713922493,Good
-0.221364421591,-0.624757871033,Bad
-0.798644219458,0.55176012928,Good
0.13140684802,2.20419687001,Good
-0.618728083551,-0.42166806408,Good
-0.359853284619,0.799455043719,Good
-0.102053316201,-1.11178506429,Bad
0.0451212928856,0.339733878822,Good
0.522846032814,0.0249925019781,Bad
-0.811580492194,-0.924743665914,Good
-0.182527939144,-0.212038188067,Good
0.811421438903,0.706056083305,Bad
0.481909255373,1.19138942874,Good
0.400744176994,-0.0340183212099,Bad
0.45020579657,0.991926787648,Bad
-1.62137823841,-0.726390758048,Good
-1.03619122699,-0.209971373205,Good
-1.30729246486,-0.0244799670127,Good
-0.375209860144,0.298214119988,Good
-1.28220149532,1.24726693451,Good
-1.45671405698,0.0762341954997,Good
-0.608563765639,0.372775310429,Good
0.442166700627,0.952341134305,Bad
1.60339491201,-0.56216704821,Bad
0.378967521319,0.0725620105113,Bad
-1.25724370793,0.990648292829,Good
0.726302891191,-0.726334417492,Bad
-1.61687490012,0.531131092285,Good
1.08162996948,1.61326546023,Bad
1.64781217376,-1.37787744872,Bad
0.657439742783,-2.11157831809,Bad
-1.40797665746,1.44927121925,Good
-0.446686340542,0.278696780061,Good
-0.735881504887,1.19784107042,Good
1.01177578088,2.16615711232,Bad
-0.0506236473066,-0.778794090248,Bad
-1.30781801225,-2.00784194515,Good
0.281840830876,0.128782579223,Bad
-1.25593894337,-0.451148131744,Good
-0.651492196884,-0.125533090599,Good
-0.00304530152871,-0.352266139097,Bad
1.11660857806,1.49240626459,Bad
1.34617677055,0.00413050993531,Bad
0.91854147432,-2.05587402143,Bad
-1.84147377098,1.2278928353,Good
-0.302100031284,-0.630055680358,Good
-1.92376265059,0.408632379811,Good
0.915064063708,0.206277309371,Bad
0.119140445934,1.30579633763,Good
-0.753569225896,-0.46945915835,Good
-0.441425785739,-0.602623836297,Good
-1.03416619103,-0.432048366759,Good
-0.838542006007,1.6633447873,Good
-1.27470954855,1.10367270576,Good
1.02760725248,0.449682770916,Bad
-0.917480026101,1.60615645684,Good
-0.813904468941,1.78399255749,Good
0.482142399114,1.02947843333,Bad
0.0900190278901,-1.10916819799,Bad
-0.0745185717743,0.128670083745,Good
-0.938733581,-1.12696054448,Good
0.068139328886,-0.229452288493,Bad
-0.805387720693,0.893478612308,Good
0.192835624248,1.19699237473,Good
1.67548300366,0.632309578122,Bad
0.318326298198,1.58998199996,Good
-0.883161003579,-0.305008693121,Good
1.15099529956,1.26250086043,Bad
0.824366318452,1.37072432355,Bad
0.968098680406,1.41518358028,Bad
-0.153343431107,-0.618519761038,Bad
0.121697845399,-0.549122444241,Bad
1.67365823197,0.46818231462,Bad
1.56924743646,0.95855061234,Bad
1.89011309172,0.00198456822514,Bad
1.38839574707,-0.137329519746,Bad
0.618872816171,1.26948977529,Bad
1.73281053618,-0.54983602892,Bad
0.53843607131,-0.339638831656,Bad
0.34187498451,1.35186986584,Good
0.074040485621,-1.08924082379,Bad
0.704409085637,0.189049724534,Bad
1.21359495509,1.08799392355,Bad
0.0489901027529,-1.51436412145,Bad
-1.50451546363,-1.46257556351,Good
-1.26025815073,1.10589788323,Good
0.46978120702,-0.24437011223,Bad
-0.595317200272,-1.15337545564,Good
-0.610240878805,0.959756983125,Good
0.879753723633,-1.69601885576,Bad
1.34662604914,-0.477111784482,Bad
0.63334930106,0.749784605424,Bad
2.28800634004,-0.0163432236131,Bad
0.139740787622,-1.19536292542,Bad
-0.119196047858,-2.38127476753,Bad
0.081585412143,-1.355110246,Bad
-0.92524066285,2.09100958851,Good
0.536387677225,-0.548493726653,Bad
0.686135999818,0.753292029729,Bad
-0.547719546798,0.102559025864,Good
0.476032393246,0.0788384365934,Bad
1.73238483291,-0.294813481276,Bad
0.116638824742,0.347498460765,Good
-0.931387994582,-0.00806976738477,Good
-1.14177912231,-0.429748277663,Good
0.0765297447931,2.07363835328,Good
0.829053965628,-1.27848172225,Bad
0.951952728794,-0.120196541466,Bad
-0.307888644739,-0.157487306896,Good
0.893190115002,0.417693363771,Bad
-0.464387183548,-1.13023692519,Bad
1.52306443759,1.28430173713,Bad
-0.496717980086,-0.0442687013724,Good
-2.62797682669,-0.42478923849,Good
-1.26157850506,-1.64145442021,Good
-1.01146423006,1.09559426812,Good
2.49747062138,0.704112491794,Bad
1.07340485882,0.422346656414,Bad
-1.0186816558,1.30618126287,Good
0.299848522439,0.31493246284,Bad
-0.384500301826,-1.41752161389,Bad
1.48938312745,0.881325479173,Bad
-0.226231285417,-1.1818999543,Bad
-0.99295675767,-0.946444663887,Good
0.916978752598,-0.0968777237899,Bad
0.500295433166,-1.50565987606,Bad
0.628803275614,0.931329256183,Bad
-0.206958631563,1.16359831366,Good
-1.25478530021,-2.48834970781,Good
-0.144177339214,1.23893022544,Good
-1.45955467656,-0.156745160234,Good
0.1947989929,0.357346119388,Bad
1.60397133341,-0.767003472159,Bad
-1.41271696062,-0.601250399626,Good
-0.737397155945,0.816188874116,Good
1.0059834499,-0.297476432631,Bad
-1.72016370263,-0.167804203751,Good
0.524966219656,-0.226327018225,Bad
-0.115023718718,-0.835767370815,Bad
-0.541086321818,1.39028883697,Good
2.04937856012,0.365880133478,Bad
-0.700966615951,-0.437550250636,Good
1.63635808857,-0.467273778444,Bad
0.284600713427,-0.306972938382,Bad
-0.0763566184549,-0.0389416838818,Good
0.271469329685,-0.847043635515,Bad
-1.1766160183,0.715136165392,Good
0.745329824035,0.51478792337,Bad
-0.179907816365,-1.46607224388,Bad
-1.24308341201,1.29393279914,Good
-0.252619060623,0.47622720517,Good
-0.214816103731,-0.722284410064,Bad
-0.482522635743,-0.385134188127,Good
0.244672659019,0.128564394504,Bad
0.31331986024,0.442496869968,Bad
-0.6783724347,1.4891108587,Good
1.20150742915,-1.31794016136,Bad
0.0278221497036,1.01364838336,Good
-0.727703474294,-0.718421606496,Good
0.744985053257,-1.80558882825,Bad
0.423835126721,-0.424660671089,Bad
-0.3111724461,1.07393630222,Good
-0.19612134381,0.250816759949,Good
0.377899477523,-2.27865342946,Bad
0.732937939591,-0.559735241463,Bad
-1.49610598463,0.870784539594,Good
1.34712663997,-0.497525866302,Bad
0.924320764407,-0.898805440712,Bad
0.364636323095,-1.09556050414,Bad
-1.3938980099,-0.320977516254,Good
0.773990189367,0.944734649932,Bad
-0.0828231026033,-0.265854811344,Bad
-0.270221975095,-0.317739401622,Good
-0.413189630865,0.656220976241,Good
0.623595812833,-0.93952631301,Bad
-0.56773204232,0.152738973987,Good
0.8588521268,-0.559008996958,Bad
0.165192837195,0.0460825251463,Bad
1.11972406717,-1.54009379331,Bad
0.781788374726,-0.0858506115677,Bad
1.48044155345,-0.343207681213,Bad
-0.85063077336,1.08153978546,Good
-0.68512353082,-0.506866197038,Good
1.39594405348,1.0265283222,Bad
-0.400347650809,1.23197076141,Good
-2.16068919966,0.0754563258472,Good
-0.651894414859,-0.0386346241228,Good
0.294864939955,-0.840720057189,Bad
-0.402254129803,-0.439106744305,Good
-1.81254096514,0.231956547867,Good
-0.361807214595,-0.610795300044,Good
-0.636625790091,-1.39644602765,Good
-0.989461835865,0.880122981015,Good
1.66580202386,-0.861917703509,Bad
-0.166497974114,0.82501099967,Good
-0.252210681984,-0.337465936463,Good
2.29684299573,0.96235751396,Bad
-1.48152344014,-0.0701945664223,Good
-0.832401996063,-0.00785466355607,Good
-0.729553090466,-3.00264621528,Bad
-0.830455840217,1.04374030293,Good
-1.51760467783,1.21324105421,Good
0.132289530267,-0.553796735981,Bad
-1.262780977,1.00640567392,Good
-0.619400545239,-0.582380089231,Good
0.281299769886,-1.45866377457,Bad
1.58546820868,0.299243876927,Bad
0.58572364765,-1.60592617753,Bad
0.358192935829,0.0963921629208,Bad
0.849965557731,1.63483821346,Bad
-0.794227863519,0.420117389811,Good
-0.758597708668,2.26336982859,Good
-0.223844480699,-0.145538836807,Good
-1.68244151759,0.564129952153,Good
-0.965608261863,0.424228071202,Good
-0.190743390858,-0.884457109303,Bad
-0.161002385378,0.0773552718679,Good
-0.290478068505,1.45733376209,Good
1.86396823901,1.26946946141,Bad
0.496217206145,-0.605212464128,Bad
-0.623233010179,-0.994681568293,Good
-2.29066099357,0.880624445786,Good
0.110228612058,0.0880379395298,Bad
0.336778301326,0.285264022635,Bad
0.456146443274,0.0561609617175,Bad
2.16870337018,0.265005001018,Bad
-2.25512772329,1.17564663749,Good
-1.46067979157,1.81556062217,Good
-1.39574733198,-2.29628114329,Good
0.0543172623434,-0.432208535137,Bad
0.246033157321,0.277013779678,Bad
1.51782450377,-1.50862542691,Bad
0.586373423915,1.49632631326,Good
-0.0664199747719,0.912521906268,Good
-0.869296418762,-0.149591794296,Good
-0.706151655745,-0.352542811238,Good
-0.419399512075,1.52312438753,Good
0.0342254131741,0.903977008763,Good
-1.04408048343,-1.07765527768,Good
0.735727169255,-1.3231505218,Bad
0.902656758038,-1.67532877653,Bad
-1.04995119575,1.17402370291,Good
-1.27234831658,0.135398132439,Good
-2.32283280276,0.192889215244,Good
-0.293686501311,-1.78222529736,Bad
-0.41460580708,1.83972811046,Good
0.381312774505,2.23380584882,Good
-0.51420030185,0.348570563044,Good
0.580609813235,1.92243865557,Good
-0.360656945783,0.822710918565,Good
2.02782113144,-1.44873656357,Bad
-0.76374357608,0.349890560853,Good
0.477143664193,0.330928012717,Bad
0.879014199903,1.22515355298,Bad
0.951797293503,0.886215128423,Bad
-0.581136281118,-0.881262339435,Good
1.27858002258,0.312973076362,Bad
0.395582298945,-1.05283427225,Bad
-0.684421013585,0.0159076199459,Good
-1.19595736765,-0.835906490715,Good
1.39827572114,-0.101104716721,Bad
-0.0778655671468,1.06636086956,Good
-0.466855275851,0.00936369642217,Good
-1.45806904076,-1.33366638086,Good
0.431430546635,-0.832338748946,Bad
1.22035243456,0.407792086368,Bad
-0.0186667881445,0.673919274046,Good
0.861147487768,-0.243777137723,Bad
-0.293942626723,-0.224260019169,Good
1.93781711953,1.01779459249,Bad
-1.47316266229,-0.197239226343,Good
1.60923935364,0.678853775137,Bad
-1.18378014513,0.53941801896,Good
2.53748592007,1.39761965844,Bad
0.770643659536,-0.91100157013,Bad
-0.524641011522,-1.56156843412,Bad
-1.0201555961,-2.14155814446,Good
-0.936213899491,0.473684940058,Good
-1.33731108607,0.0572689806481,Good
0.0878902432601,-0.489316562066,Bad
-0.145301890386,3.09196546376,Good
-0.0723254284369,1.90920025956,Good
-0.976182886221,-1.31074632068,Good
0.266823954404,-0.151683100775,Bad
-0.106674997654,0.48965305785,Good
-0.0821106555692,-1.26563867037,Bad
1.47682711342,0.458546322014,Bad
-0.258387945137,-0.813390520447,Bad
1.9147458289,1.77570473913,Bad
-2.01762823796,0.267996740537,Good
0.319796904289,-0.49079251318,Bad
1.00286111507,-1.29694590184,Bad
-0.11186352243,-0.303705449705,Bad
-1.2657034571,0.152328281377,Good
-0.603360219496,-1.11655332167,Good
-0.205576611217,-0.700935961456,Bad
0.404866000182,0.0219286356911,Bad
-1.72359907567,-2.42355059769,Good
-0.543472133232,-0.560865738558,Good
0.22345920738,1.31043854603,Good
0.509183349962,0.526120452001,Bad
-0.514928058239,-0.202135240624,Good
0.384248283752,-0.241998083005,Bad
-1.15806548704,0.504438047275,Good
-0.806529858034,-1.2553037007,Good
0.414343620921,-1.62170978215,Bad
-0.524129937922,-0.264137911823,Good
1.13539168626,-0.833192002661,Bad
-2.61442890387,-0.00657108589964,Good
-0.456131684201,0.703838395602,Good
-0.939971263622,0.749111511428,Good
-0.822101551406,-0.124900172521,Good
-0.433407009478,-1.27637212278,Bad
-0.148795346142,-1.42754178687,Bad
-1.36511020979,0.080397212949,Good
-0.623520404744,1.76773551893,Good
0.637198652909,-0.108999638217,Bad
-1.78199225847,-0.570266645345,Good
0.39089847548,0.83595685562,Bad
0.138178249384,0.086423921419,Bad
-1.57097937073,0.849045949876,Good
-0.333134652426,-0.137524085486,Good
1.88087419694,-1.68295933896,Bad
-1.60501303561,0.442615594405,Good
-0.510194928657,1.13277387633,Good
-0.816871214472,0.313886023631,Good
0.4619454759,0.159578921383,Bad
-1.31517015448,0.00938599248431,Good
0.926662305398,0.401691988769,Bad
-1.42561986695,-0.985382559127,Good
1.44973027108,0.211591934365,Bad
0.465895463742,-0.151346767798,Bad
0.623261392792,-0.982271606109,Bad
0.314843871499,-1.38245774446,Bad
-0.119759153868,-2.10475239058,Bad
-1.36470159161,0.446194173695,Good
-1.4548531445,1.37427367828,Good
-0.784595906879,1.93926458649,Good
-0.264285158313,0.955634931879,Good
1.02791260064,0.646278905646,Bad
1.15967068335,0.472553436884,Bad
0.0156211171707,1.67836474445,Good
2.23500342101,-1.09789244863,Bad
1.12885503678,0.544651848476,Bad
-1.12116959796,0.55409861164,Good
-0.600091724743,0.840995379102,Good
0.961821164334,-1.03280942242,Bad
0.672569961592,-0.74780301329,Bad
0.278842536269,-0.387888961712,Bad
0.263746874213,-0.117367468267,Bad
0.680849196744,-0.358535016866,Bad
0.617585811497,0.260277023436,Bad
1.42558407812,-1.33414399042,Bad
0.0171155235258,1.3498496593,Good
0.205699480697,-0.86067655703,Bad
-1.64393992134,-0.437581603616,Good
0.368598939256,-0.329121746688,Bad
0.479970649342,0.472947621296,Bad
0.636514307954,-0.0722952941035,Bad
0.309608914473,-0.6603427291,Bad
0.257166106099,-0.243630937641,Bad
1.95506968839,1.10799644081,Bad
-0.3615621438,-0.619395255799,Good
1.8167933226,1.66838915371,Bad
-1.08081986802,-0.539059489854,Good
-1.26282215509,-0.0329030690017,Good
0.263928916113,0.196098015319,Bad
-0.225824763878,-0.316166362768,Good
0.282069362216,1.53175589297,Good
-0.701440879828,-1.76233483971,Bad
0.284465513577,1.04097543691,Good
-2.08706141957,0.351843085874,Good
0.430592016543,-0.474911538033,Bad
-0.0573656929392,1.43319565824,Good
1.05966737068,-1.22103898288,Bad
0.189301771777,-1.37444672628,Bad
1.15005075121,0.960120407811,Bad
0.10272833765,1.45922826003,Good
-1.85711275853,-0.874767206856,Good
-1.45255010337,0.370639554744,Good
-0.42174341323,-0.431888465167,Good
1.00281383396,0.119588386619,Bad
1.97914852675,-0.644184654631,Bad
0.0190357374853,-0.156301646266,Bad
-0.784512944463,1.09773100341,Good
1.16497922682,-1.68882549607,Bad
-1.37238938615,0.170032551859,Good
0.598141273466,1.52751154734,Good
0.733252673018,-0.305226369911,Bad
0.276419091368,-0.569051273873,Bad
0.727765615757,-1.5241075995,Bad
0.489964693798,1.16208586571,Bad
-0.419460106768,0.109026004533,Good
1.27988550111,0.564501178396,Bad
-0.858222738998,0.304931149002,Good
-1.18390685233,-0.42970586632,Good
-2.28243074703,-1.12426742404,Good
-0.000385644300309,0.596767337252,Good
0.679236535267,0.672302881722,Bad
0.15311971882,0.981078175594,Good
0.483960085402,-0.475492057616,Bad
0.391544179224,0.58584171789,Bad
1.54087758079,1.09454993459,Bad
0.76731045058,1.76121904905,Bad
-0.753704498923,0.383032504158,Good
-0.606974966937,-0.325678888012,Good
-0.551593537555,0.460743297482,Good
-0.218295680937,-1.35318249451,Bad
-0.582430397976,1.24010857208,Good
0.558353778284,-0.399755360251,Bad
0.611574777336,0.430750307429,Bad
-1.17983013192,-0.000819439749392,Good
1.05864832112,-0.265426502103,Bad
-0.800908137467,-0.937362212927,Good
1.44900452965,-0.300988407966,Bad
0.785146759463,-2.29311391095,Bad
1.74886669762,-0.460090338332,Bad
-0.668027633346,0.462637991421,Good
-0.228504667503,-2.252102007,Bad
-0.522186434067,0.134003820656,Good
-1.50724405521,0.668760839201,Good
-0.156368258389,0.319224087227,Good
0.0977880052463,-0.109569861039,Bad
-0.257578887593,-0.562787388273,Good
-1.55826011898,2.1912926669,Good
-0.86088802961,0.884244822444,Good
-1.36364560241,0.258601955383,Good
0.691218698304,0.351807685555,Bad
-0.691116958175,-0.286058709392,Good
0.425530817631,-0.378825975874,Bad
1.12879227048,-0.361152991911,Bad
0.839603482567,0.420473496005,Bad
-2.13533453815,-1.64553768338,Good
-1.05622256165,-0.946899913441,Good
-0.462345975839,-0.42446680741,Good
0.579127157222,0.7127039817,Bad
-0.966185691602,-1.26717493977,Good
-0.484908247883,0.83966904515,Good
1.51191642753,-0.525449735054,Bad
-1.65951708777,-1.22087140257,Good
-0.406085516429,0.804040965629,Good
-0.295222142033,-1.39335370719,Bad
-1.21495065727,0.743568222327,Good
0.778109307003,0.0605343560722,Bad
0.939167756349,-0.524916403917,Bad
-0.503247299,-0.953218687165,Good
-1.70331751112,-0.225390350165,Good
2.32768959986,0.806683495835,Bad
0.256418675777,0.993835870436,Good
-1.34866861245,0.0584735166803,Good
-1.6547450255,0.881398916817,Good
0.679364225908,0.119149570943,Bad
2.3166442781,0.131265382791,Bad
0.749694588349,-0.0116413101179,Bad
-0.200640694782,-0.541033389048,Bad
-0.869713943117,-0.454981615624,Good
0.290585355123,0.134442392891,Bad
-0.101651766617,-0.0609543423919,Good
0.0304102758592,-0.969484291688,Bad
0.29674594352,0.338940591525,Bad
0.114685173403,0.525507119249,Good
0.957731034768,-0.336053729641,Bad
0.0118221136885,-1.21483617272,Bad
0.753320897475,0.418955244147,Bad
-2.04722602878,-0.635148508946,Good
1.24996979689,-0.722745912169,Bad
1.20549571003,-1.87193752295,Bad
0.125195319351,-0.154232623267,Bad
0.611015647455,-0.409378845952,Bad
0.0436201250978,2.3818339081,Good
0.28483189204,0.512910628463,Bad
-0.679167307194,0.335869313528,Good
-0.373374597987,-1.59356660178,Bad
-0.661941816859,-0.55244661206,Good
0.258984471392,0.296405144412,Bad
-0.481567836135,1.39981651497,Good
0.789528397792,0.173233403122,Bad
-0.76164845934,-0.301684291125,Good
0.123506638237,0.610597843878,Good
-1.28931390155,-0.622858374697,Good
-0.759985357002,0.0385020210735,Good
1.28111594726,-3.31157481951,Bad
-1.06200245167,0.248032472743,Good
0.436974934008,2.17374086558,Good
-0.13686055017,-1.32133023395,Bad
